zip,city
02110,RAMICOURT
50220,LE MESNIL OZENNE
31280,DREMIL LAFAGE
28170,ST JEAN DE REBERVILLIERS
02240,REGNY
50000,LE MESNIL ROUXELIN
31470,EMPEAUX
28210,ST LAURENT LA GATINE
02270,REMIES
50450,LE MESNIL VILLEMAN
31420,EOUX
28210,ST LUCIEN
02440,REMIGNY
50190,MILLIERES
31350,ESCANECRABE
28170,ST MAIXME HAUTERIVE
02850,REUILLY SAUVIGNY
50700,MONTAIGU LA BRISETTE
31420,ESPARRON
28120,SANDARVILLE
02160,ROUCY
50760,MONTFARVILLE
31190,ESPERCE
28250,SENONCHES
02100,ROUVROY
50140,MORTAIN BOCAGE
31460,LE FAGET
28260,SOREL MOUSSEL
02360,ROUVROY SUR SERRE
50490,MUNEVILLE LE BINGARD
31410,LE FAUGA
28130,SOULAIRES
02210,GRAND ROZOY
50390,NEHOU
31150,FENOUILLET
28630,SOURS
02290,ST CHRISTOPHE A BERRY
50140,LE NEUFBOURG
31130,FLOURENS
28360,THEUVILLE
02340,STE GENEVIEVE
50480,NEUVILLE AU PLAIN
31450,FOURQUEVAUX
28170,THIMERT GATELLES
02410,ST GOBAIN
50370,NOTRE DAME DE LIVOYE
31360,LE FRECHET
28140,TILLAY LE PENEUX
02600,ST PIERRE AIGLE
50210,OUVILLE
31480,GARAC
28310,TRANCRAINVILLE
02350,STE PREUVE
50600,GRANDPARIGNY
31620,GARGAS
28170,TREMBLAY LES VILLAGES
02220,SERCHES
50160,LE PERRON
31590,GAURE
28800,TRIZAY LES BONNEVAL
02130,SERINGES ET NESLES
50340,LES PIEUX
31380,GEMIL
28630,VER LES CHARTRES
02160,SERVAL
50250,LE PLESSIS LASTELLE
31110,GOUAUX DE LARBOUST
28500,VERT EN DROUAIS
02160,SOUPIR
50620,PONT HEBERT
31310,GOUZENS
28150,EOLE EN BEAUCE
02700,TERGNIER
50170,PONTORSON
31430,GRATENS
28480,VICHERES
02880,TERNY SORNY
50170,PONTORSON
31800,LABARTHE RIVIERE
28130,VILLIERS LE MORHIER
02300,TROSLY LOIRE
50170,PONTORSON
31860,LABARTHE SUR LEZE
28150,LES VILLAGES VOVEENS
02300,UGNY LE GAY
50660,QUETTREVILLE SUR SIENNE
31600,LABASTIDETTE
29300,ARZANO
02370,VAILLY SUR AISNE
50660,QUETTREVILLE SUR SIENNE
31670,LABEGE
29770,AUDIERNE
02200,VAUXREZIS
50310,QUINEVILLE
31510,LABROQUERE
29690,BOTMEUR
02630,PETIT VERLY
50760,REVILLE
31390,LACAUGNE
29860,BOURG BLANC
02000,VERNEUIL SUR SERRE
50160,ST AMAND VILLAGES
31120,LACROIX FALGARDE
29190,BRASPARTS
02810,VEUILLY LA POTERIE
50160,ST AMAND VILLAGES
31360,LAFFITE TOUPIERE
29810,BRELES
02290,VEZAPONIN
50380,ST AUBIN DES PREAUX
31290,LAGARDE
29200,BREST
02160,VIEL ARCY
50800,STE CECILE
31370,LAHAGE
29270,CARHAIX PLOUGUER
02540,VIELS MAISONS
50310,ST CYR
31310,LAPEYRERE
29150,CHATEAULIN
02210,VIERZY
50720,ST GEORGES DE ROUELLEY
31140,LAUNAGUET
29233,CLEDER
02540,VIFFORT
50340,ST GERMAIN LE GAILLARD
31580,LECUSSAN
29950,CLOHARS FOUESNANT
02200,VILLENEUVE ST GERMAIN
50190,ST GERMAIN SUR SEVES
31150,LESPINASSE
29870,COAT MEAL
02130,VILLENEUVE SUR FERE
50390,ST JACQUES DE NEHOU
31350,LESPUGUE
29160,CROZON
02420,VILLERET
50240,ST JAMES
31600,LHERM
29800,LA FOREST LANDERNEAU
02590,VILLERS ST CHRISTOPHE
50240,ST JAMES
31340,LA MAGDELAINE SUR TARN
29170,FOUESNANT
02220,VILLE SAVOYE
50240,ST JAMES
31540,MAURENS
29190,GOUEZEC
02860,VORGES
50680,ST JEAN DE SAVIGNY
31190,MAURESSAC
29820,GUILERS
02880,VUILLERY
50810,ST JEAN D ELLE
31410,MAUZAC
29880,GUISSENY
02500,WIMY
50810,ST JEAN D ELLE
31260,MAZERES SUR SALAT
29990,ILE DE SEIN
03200,ABREST
50200,ST MALO DE LA LANDE
31440,MELLES
29400,LAMPAUL GUIMILIAU
03250,ARRONNES
50480,ST MARTIN DE VARREVILLE
31530,MENVILLE
29870,LANDEDA
03210,AUTRY ISSARDS
50800,ST MARTIN LE BOUILLANT
31530,MERENVIELLE
29530,LANDELEAU
03140,BARBERIER
50480,STE MERE EGLISE
31330,MERVILLE
29510,LANDUDAL
03300,BOST
50300,ST OVIN
31190,MIREMONT
29160,LANVEOC
03000,BRESSOLLES
50380,ST PAIR SUR MER
31340,MIREPOIX SUR TARN
29190,LENNON
03700,BRUGHEAS
50870,LE PARC
31530,MONTAIGUT SUR SAVE
29530,LOQUEFFRET
03370,CHAMBERAT
50870,LE PARC
31410,MONTAUT
29790,MAHALON
03220,CHAVROCHES
50270,ST PIERRE D ARTHEGLISE
31430,MONTEGUT BOURJAC
29350,MOELAN SUR MER
03210,CHEMILLY
50200,ST PIERRE DE COUTANCES
31260,MONTESPAN
29270,MOTREFF
03470,COULANGES
50510,ST SAUVEUR LA POMMERAYE
31290,MONTGAILLARD LAURAGAIS
29920,NEVEZ
03240,DEUX CHAISES
50300,ST SENIER SOUS AVRANCHES
31380,MONTJOIRE
29190,PLEYBEN
03290,DIOU
50700,SAUSSEMESNIL
31380,MONTPITOL
29770,PLOGOFF
03410,DOMERAT
50640,SAVIGNY LE VIEUX
31110,OO
29830,PLOUDALMEZEAU
03290,DOMPIERRE SUR BESBRE
50480,SEBEVILLE
31380,PAULHAC
29800,PLOUEDERN
03310,DURDAT LAREQUILLE
50640,LE TEILLEUL
31510,PAYSSOUS
29252,PLOUEZOC H
03450,EBREUIL
50640,LE TEILLEUL
31350,PEGUILHAN
29260,PLOUIDER
03190,ESTIVAREILLES
50470,TOLLEVAST
31420,PEYROUZET
29650,PLOUIGNEAU
03270,HAUTERIVE
50340,TREAUVILLE
31210,POINTIS DE RIVIERE
29410,PLOUNEOUR MENEZ
03450,LALIZOLLE
50620,TRIBEHOU
31110,POUBEAU
29830,PLOURIN
03380,LAMAIDS
50300,VAINS
31370,POUCHARRAMET
29120,PONT L ABBE
03150,LANGY
50330,VAROUVILLE
31360,PROUPIARY
29840,PORSPODER
03130,LODDES
50800,VILLEDIEU LES POELES ROUFFIGNY
31290,RIEUMAJOU
29100,POULDERGAT
03500,LOUCHY MONTFAND
50690,VIRANDEVILLE
31370,RIEUMES
29246,POULLAOUEN
03600,LOUROUX DE BEAUNE
51530,ST MARTIN D ABLOIS
31160,ROUEDE
29770,PRIMELIN
03330,LOUROUX DE BOUBLE
51170,AOUGNY
31140,ST ALBAN
29000,QUIMPER
03420,MARCILLAT EN COMBRAILLE
51170,ARCIS LE PONSART
31430,ST ARAILLE
29300,REDENE
03360,MEAULNE VITRAY
51290,ARZILLIERES NEUVILLE
31510,ST BERTRAND DE COMMINGES
29260,ST FREGANT
03500,MEILLARD
51160,AVENAY VAL D OR
31600,ST CLAR DE RIVIERE
29270,ST HERNIN
03340,MERCY
51190,AVIZE
31230,ST FRAJOU
29630,ST JEAN DU DOIGT
03370,MESPLES
51160,AY CHAMPAGNE
31410,ST HILAIRE
29550,ST NIC
03510,MOLINET
51400,BACONNES
31540,ST JULIA
29190,ST RIVOAL
03130,MONTAIGUET EN FOREZ
51270,LE BAIZIL
31350,ST LARY BOUJEAN
29400,ST SAUVEUR
03150,MONTAIGU LE BLIN
51270,BEAUNAY
31800,ST MARCET
29600,STE SEVE
03340,MONTBEUGNY
51220,BERMERICOURT
31350,ST PE DELBOSC
29380,ST THURIEN
03150,MONTOLDRE
51450,BETHENY
31790,ST SAUVEUR
29800,TREFLEVENEZ
03450,NADES
51260,BETHON
31410,ST SULPICE SUR LEZE
29870,TREGLONOU
03130,NEUILLY EN DONJON
51330,BETTANCOURT LA LONGUE
31290,ST VINCENT
29970,TREGOUREZ
03250,NIZEROLLES
51400,BILLY LE GRAND
31370,SAJAS
20167,AJACCIO
03500,PARAY SOUS BRIAILLES
51700,BINSON ET ORQUIGNY
31880,LA SALVETAT ST GILLES
20100,BILIA
03120,PERIGNY
51300,BLAISE SOUS ARZILLIERES
31460,LA SALVETAT LAURAGAIS
20111,CALCATOGGIO
03380,QUINSSAINES
51340,BLESME
31350,SARRECAVE
20123,COGNOCOLI MONTICCHI
03420,RONNET
51310,BOUCHY ST GENEST
31510,SEILHAN
20135,CONCA
03170,ST ANGEL
51170,BOULEUSE
31360,SEPX
20148,COZZANO
03130,ST DIDIER EN DONJON
51110,BOULT SUR SUIPPE
31600,SEYSSES
20190,FORCIOLO
03110,ST DIDIER LA FORET
51110,BOURGOGNE FRESNE
31530,THIL
20100,GIUNCHETO
03260,ST FELIX
51800,BRAUX STE COHIERE
31100,TOULOUSE
01400,L ABERGEMENT CLEMENCIAT
20160,GUAGNO
03260,ST GERMAIN DES FOSSES
51120,BROYES
31300,TOULOUSE
01500,AMBRONAY
20160,LETIA
03140,ST GERMAIN DE SALLES
51300,BRUSSON
31110,TREBONS DE LUCHON
01350,ANGLEFORT
20170,LEVIE
03150,ST LOUP
51600,BUSSY LE CHATEAU
31290,TREBONS SUR LA GRASSE
01300,ARBOYS EN BUGEY
20139,LOPIGNA
03390,ST MARCEL EN MURAT
51320,BUSSY LETTREE
31800,VALENTINE
01230,ARGIS
20112,MELA
03250,ST NICOLAS DES BIEFS
51130,CHALTRAIT
31570,VALLESVILLES
01570,ASNIERES SUR SAONE
20117,OCANA
03370,ST PALAIS
51500,CHAMPFLEURY
31250,VAUDREUILLE
01380,BAGE DOMMARTIN
20113,OLMETO
03290,ST POURCAIN SUR BESBRE
51310,CHAMPGUYON
31590,VERFEIL
01100,BELLIGNAT
20134,PALNECA
03800,ST PRIEST D ANDELOT
51260,CHANTEMERLE
31810,VERNET
01360,BELIGNEUX
20121,PASTRICCIOLA
03240,ST SORNIN
51330,LE CHATELIER
31290,VILLEFRANCHE DE LAURAGAIS
01360,BELIGNEUX
20140,PETRETO BICCHISANO
03220,ST VOIR
51290,CHATILLON SUR BROUE
31330,LARRA
01360,BELIGNEUX
20123,PILA CANALE
03150,SANSSAT
51700,CHATILLON SUR MARNE
32290,AIGNAN
01130,BELLEYDOUX
20137,PORTO VECCHIO
03500,SAULCET
51140,CHENAY
32270,AUBIET
01260,VALROMEY SUR SERAN
20110,PROPRIANO
03800,SAULZET
51300,CLOYES SUR MARNE
32120,AUGNAX
01370,BENY
20145,SARI SOLENZARA
03230,THIEL SUR ACOLIN
51510,COMPERTRIX
32400,AURENSAN
01350,BEON
20100,SARTENE
03380,TREIGNAT
51150,CONDE SUR MARNE
32550,AUTERIVE
01340,BEREZIAT
20112,STE LUCIE DE TALLANO
03360,URCAY
51270,CONGY
32290,AVERON BERGELLE
01290,BIZIAT
20128,URBALACONE
03450,VEAUCE
51320,COOLE
32170,BARCUGNAN
01120,LA BOISSE
20116,ZERUBIA
03500,VERNEUIL EN BOURBONNAIS
51350,CORMONTREUIL
32170,BAZUGUES
01450,BOLOZON
20190,ZIGLIARA
03320,LE VEURDRE
51210,CORROBERT
32600,BEAUPUY
01330,BOULIGNEUX
20124,ZONZA
03450,VICQ
51240,COUPETZ
32730,BECCAS
01800,BOURG ST CHRISTOPHE
20244,AITI
03430,VIEURE
51700,COURTHIEZY
32450,BEDECHAN
01470,BRIORD
20270,ALERIA
03350,LE VILHAIN
51460,COURTISOLS
32300,BELLOC ST CLAMENS
01450,CERDON
20220,AREGNO
04500,ALLEMAGNE EN PROVENCE
51530,CRAMANT
32190,BELMONT
01230,CHALEY
20225,AVAPESSA
04260,ALLOS
51240,DAMPIERRE SUR MOIVRE
32730,BETPLAN
01450,CHALLES LA MONTAGNE
20200,BASTIA
04420,ARCHAIL
51290,DROSNAY
32270,BLANQUEFORT
01260,CHAMPAGNE EN VALROMEY
20252,BIGORNO
04150,BANON
51290,ECOLLEMONT
32410,BONAS
01410,CHAMPFROMIER
20235,BISINCHI
04330,BARREME
51230,ECURY LE REPOS
32220,CADEILLAN
01990,CHANEINS
20290,BORGO
04370,BEAUVEZER
51800,ELISE DAUCOURT
32190,CALLIAN
01400,CHANOZ CHATENAY
20222,BRANDO
04270,BRAS D ASSE
51330,EPENSE
32100,CASSAIGNE
01500,CHATEAU GAILLARD
20222,BRANDO
04120,CASTELLANE
51270,FEREBRIANGES
32450,CASTELNAU BARBARENS
01320,CHATILLON LA PALUD
20214,CALENZANA
04120,CASTELLANE
51700,FESTIGNY
32250,CASTELNAU D AUZAN LABARRERE
01190,CHAVANNES SUR REYSSOUZE
20214,CALENZANA
04320,VAL DE CHALVAGNE
51170,FISMES
32380,CASTERON
01510,CHAZEY BONS
20244,CAMBIA
04320,VAL DE CHALVAGNE
51190,FLAVIGNY
32200,CATONVIELLE
01300,COLOMIEU
20252,CAMPITELLO
04280,CERESTE
51800,FONTAINE EN DORMOIS
32150,CAZAUBON
01290,CORMORANCHE SUR SAONE
20270,CASEVECCHIE
04250,CHATEAUFORT
51210,LE GAULT SOIGNY
32230,CAZAUX VILLECOMTAL
01560,CORMOZ
20218,CASTINETA
04530,LA CONDAMINE CHATELARD
51160,GERMAINE
32600,CLERMONT SAVES
01250,CORVEISSIAT
20221,CERVIONE
05110,CURBANS
51400,LES GRANDES LOGES
32270,CRASTES
01560,COURTES
20224,CORSCIA
04270,ENTRAGES
51390,GUEUX
32300,CUELAS
01750,CROTTET
20212,ERBAJOLO
04200,ENTREPIERRES
51300,HAUSSIGNEMONT
32600,ENDOUFIELLE
01300,CUZIEU
20212,FOCICCHIA
04160,L ESCALE
51320,HAUSSIMONT
32380,ESTRAMIAC
01270,DOMSURE
20218,GAVIGNANO
04270,ESTOUBLON
51290,HAUTEVILLE
32450,FAGET ABBATIAL
01230,EVOSGES
20220,L ILE ROUSSE
04270,ESTOUBLON
51290,ISLE SUR MARNE
32340,FLAMARENS
01550,FARGES
20243,ISOLACCIO DI FIUMORBO
04170,LAMBRUISSE
51150,JALONS
32500,FLEURANCE
01570,FEILLENS
20230,LINGUIZZETTA
04340,LE LAUZET UBAYE
51150,JUVIGNY
32160,GALIAX
01210,FERNEY VOLTAIRE
20290,LUCCIANA
04300,LIMANS
51290,LARZICOURT
32330,GONDRIN
01090,FRANCHELEINS
20228,LURI
04510,MALLEMOISSON
51600,LAVAL SUR TOURBE
32270,L ISLE ARNE
01480,FRANS
20228,LURI
04250,MELVE
51170,LHERY
32300,L ISLE DE NOE
01190,GORREVOD
20214,MONCALE
04270,MEZEL
51400,LIVRY LOUVERCY
32230,JUILLAC
01250,GRAND CORENT
20238,MORSIGLIA
04500,MONTAGNAC MONTPEZAT
51220,LOIVRE
32170,LAAS
01110,PLATEAU D HAUTEVILLE
20239,MURATO
04250,LA MOTTE DU CAIRE
51800,MINAUCOURT LE MESNIL LES HURLUS
32300,LABEJAN
01110,PLATEAU D HAUTEVILLE
20225,MURO
04170,LA MURE ARGENS
51470,MONCETZ LONGEVAS
32120,LABRIHE
01200,INJOUX GENISSIAT
20232,OLMETA DI TUDA
04300,NIOZELLES
51170,MONT SUR COURVILLE
32230,LADEVEZE RIVIERE
01680,INNIMOND
20270,PANCHERACCIA
04200,LES OMERGUES
51210,MORSAINS
32230,LADEVEZE VILLE
01250,JOURNANS
20253,PATRIMONIO
04230,ONGLES
51160,MUTIGNY
32130,LAHAS
01130,LE POIZAT LALLEYRIAT
20229,PIEDICROCE
04700,ORAISON
51480,NANTEUIL LA FORET
32260,LAMAGUERE
01430,LANTENAY
20251,PIETRASERENA
04110,REILLANNE
51480,LA NEUVILLE AUX LARRIS
32500,LAMOTHE GOAS
01200,LEAZ
20240,POGGIO DI NAZZA
04000,LA ROBINE SUR GALABRE
51800,LA NEUVILLE AU PONT
32150,LAREE
01410,LELEX
20250,POGGIO DI VENACO
04240,ST BENOIT
51330,NOIRLIEU
32160,LASSERRADE
01240,LENT
20218,POPOLASCA
04110,STE CROIX A LAUZE
51240,NUISEMENT SUR COOLE
32550,LASSERAN
01560,LESCHEROUX
20243,PRUNELLI DI FIUMORBO
04380,HAUTES DUYES
51370,ORMES
32810,LEBOULIN
01450,LEYSSARD
20243,PRUNELLI DI FIUMORBO
04200,ST GENIEZ
51390,PARGNY LES REIMS
32110,LOUBEDAT
01420,SURJOUX LHOPITAL
20229,RAPAGGIO
04140,ST MARTIN LES SEYNE
51800,PASSAVANT EN ARGONNE
32310,MANSENCOME
01570,MANZIAT
20290,SCOLCA
04200,ST VINCENT SUR JABRON
51120,PEAS
32490,MARESTAING
01240,MARLIEUX
20243,SERRA DI FIUMORBO
04140,SEYNE
51300,PLICHANCOURT
32700,MAS D AUVIGNON
01100,MARTIGNAT
20213,SAN DAMIANO
04300,SIGONCE
51240,POGNY
32240,MAULEON D ARMAGNAC
01300,MASSIGNIEU DE RIVES
20230,SAN NICOLAO
04150,SIMIANE LA ROTONDE
51480,REUIL
32380,MAUROUX
01480,MESSIMY SUR SAONE
20234,TARRANO
04330,TARTONNE
51500,RILLY LA MONTAGNE
32260,MONCORNEIL GRAZAN
01800,MEXIMIEUX
20234,VALLE D ALESANI
04170,THORAME HAUTE
51300,LES RIVIERES HENRUEL
32120,MONFORT
01250,BOHAS MEYRIAT RIGNAT
20235,VALLE DI ROSTINO
04200,VAUMEILH
51170,ROMIGNY
32220,MONGAUSY
01170,MIJOUX
20229,VALLE D OREZZA
05600,CEILLAC
51300,ST AMAND SUR FION
32140,MONT D ASTARAC
01140,MOGNENEINS
20240,VENTISERI
05260,CHABOTTES
52100,ST EULIEN
32420,MONTIES
01470,MONTAGNIEU
20242,VEZZANI
05700,CHANOUSSE
51260,ST JUST SAUVAGE
32270,NOUGAROULET
01310,MONTCET
20279,VILLE DI PARASO
05350,CHATEAU VILLE VIEILLE
51300,ST LUMIER EN CHAMPAGNE
32350,ORDAN LARROQUE
01130,NANTUA
20219,VIVARIO
05230,CHORGES
51520,ST MARTIN SUR LE PRE
32230,PALLANNE
01160,NEUVILLE SUR AIN
20290,VOLPAJOLA
05200,EMBRUN
51290,ST REMY EN BOUZEMONT ST GENEST ISSON
32700,PERGAIN TAILLAC
01510,ORDONNAZ
20243,SAN GAVINO DI FIUMORBO
05190,ESPINASSES
51220,ST THIERRY
32340,PEYRECAVE
01630,PERON
30350,AIGREMONT
05600,EYGLIERS
52100,SAPIGNICOURT
32340,PLIEUX
01140,PEYZIEUX SUR SAONE
30220,AIGUES MORTES
05140,LA FAURIE
51400,SEPT SAULX
32290,POUYDRAGUIN
01120,PIZAY
30470,AIMARGUES
05500,LAYE
51500,SILLERY
32160,PRECHAC SUR ADOUR
01130,PLAGNE
30390,ARAMON
05300,LAZER
51800,SOMME BIONNE
32220,PUYLAUSIC
01310,POLLIAT
30700,ARPAILLARGUES ET AUREILLAC
05400,MANTEYER
51600,SOMMEPY TAHURE
32600,RAZENGUES
01450,PONCIN
30120,ARPHY
05140,MONTBRAND
51460,SOMME VESLE
32320,RIGUEPEU
01290,PONT DE VEYLE
30250,ASPERES
05100,MONTGENEVRE
51600,SUIPPES
32480,LA ROMIEU
01250,POUILLAT
30450,AUJAC
05400,MONTMAUR
51300,THIEBLEMONT FAREMONT
32190,ROZES
01390,RANCE
30120,AULAS
05700,MONTROND
51370,THILLOIS
32420,SABAILLAN
01800,RIGNIEUX LE FRANC
30120,AVEZE
05000,NEFFES
51140,TRIGNY
32290,SABAZAN
01190,ST BENIGNE
30200,BAGNOLS SUR CEZE
05170,ORCIERES
51340,VANAULT LES DAMES
32350,ST ARAILLES
01380,ST CYR SUR MENTHON
30580,BELVEZET
05200,LES ORRES
51320,VASSIMONT ET CHAPELAINE
32200,ST GERMIER
01140,ST DIDIER SUR CHALARONNE
30620,BERNIS
05400,OZE
51210,VAUCHAMPS
32110,ST GRIEDE
01400,ST GEORGES SUR RENON
30160,BESSEGES
05290,VALLOUISE PELVOUX
51300,VAUCLERC
32190,ST JEAN POUTGE
01560,ST JULIEN SUR REYSSOUZE
30160,BESSEGES
05340,VALLOUISE PELVOUX
51130,BLANCS COTEAUX
32200,STE MARIE
01250,ST JUST
30114,BOISSIERES
05340,VALLOUISE PELVOUX
51360,VERZENAY
32300,ST MARTIN
01230,ST RAMBERT EN BUGEY
30230,BOUILLARGUES
05100,PUY ST PIERRE
51380,VERZY
32110,ST MARTIN D ARMAGNAC
01340,ST SULPICE
30120,BREAU MARS
05310,LA ROCHE DE RAME
51520,LA VEUVE
32300,ST MEDARD
01270,SALAVRE
30120,BREAU MARS
05400,LA ROCHE DES ARNAUDS
51330,LE VIEIL DAMPIERRE
32300,ST MICHEL
01150,SAULT BRENAZ
30260,BROUZET LES QUISSAC
05150,ROSANS
51800,VIENNE LA VILLE
32120,ST ORENS
01480,SAVIGNEUX
30260,CARNAS
05500,ST BONNET EN CHAMPSAUR
51250,VILLERS LE SEC
32290,ST PIERRE D AUBEZIES
01400,SULIGNAT
30130,CARSAN
05330,ST CHAFFREY
51530,VINAY
32310,ST PUY
01250,TOSSIAT
30750,CAUSSE BEGON
05800,ST FIRMIN
51240,VITRY LA VILLE
32270,ST SAUVY
01370,VAL REVERMONT
30820,CAVEIRAC
05260,ST JEAN ST NICOLAS
51150,VRAUX
32170,SARRAGUZAN
01600,TREVOUX
30530,CHAMBORIGAUD
05140,ST JULIEN EN BEAUCHENE
51110,WARMERIVILLE
32190,SEAILLES
01140,VALEINS
30200,CHUSCLAN
05260,ST LEGER LES MELEZES
51530,MAGENTA
32400,SEGOS
01160,VARAMBON
30190,COLLORGUES
05200,ST SAUVEUR
52400,AIGREMONT
32140,SERE
01150,VAUX EN BUGEY
30111,CONGENIES
05400,LE SAIX
52360,ANDILLY EN BASSIGNY
32110,SION
01330,VERSAILLEUX
30330,CONNAUX
05700,SAVOURNON
52230,ANNONVILLE
32160,TIESTE URAGNOUX
01330,VILLARS LES DOMBES
30170,CONQUEYRAC
05130,VALSERRES
52500,ARBIGNY SOUS VARENNES
32240,TOUJOUSE
01270,VILLEMOTIER
30260,CORCONNE
06160,ANTIBES
52160,ARBOT
32390,TOURRENQUETS
01320,VILLETTE SUR AIN
30360,DEAUX
06420,BAIROLS
52130,ATTANCOURT
32450,TRAVERSERES
01440,VIRIAT
30580,FONTARECHES
06620,LE BAR SUR LOUP
52120,AUTREVILLE SUR LA RENNE
32310,VALENCE SUR BAISE
02340,AGNICOURT ET SECHELLES
30210,FOURNES
06310,BEAULIEU SUR MER
52360,BANNES
33810,AMBES
02370,AIZY JOUY
30260,GAILHAN
06390,BERRE LES ALPES
52240,BASSONCOURT
33460,ARSAC
02290,AMBLENY
30510,GENERAC
06800,CAGNES SUR MER
52270,ROCHES BETTAINCOURT
33570,LES ARTIGUES DE LUSSAC
02190,AMIFONTAINE
30140,GENERARGUES
06400,CANNES
52300,BLECOURT
33240,ASQUES
02320,ANIZY LE GRAND
30630,GOUDARGUES
06670,CASTAGNIERS
52310,BOLOGNE
33240,VAL DE VIRVEE
02130,ARCY STE RESTITUE
30110,LA GRAND COMBE
06340,DRAP
52310,BOLOGNE
33760,BAIGNEAUX
02000,AULNOIS SOUS LAON
30760,LAVAL ST ROMAN
06470,ENTRAUNES
52360,BONNECOURT
33530,BASSENS
02250,AUTREMENCOURT
30250,LECQUES
06460,ESCRAGNOLLES
52400,BOURBONNE LES BAINS
33710,BAYON SUR GIRONDE
02580,AUTREPPES
30350,LEZAN
06850,GARS
52700,BOURDONS SUR ROGNON
33830,BELIN BELIET
02140,BANCIGNY
30126,LIRAC
06670,LEVENS
52150,BOURMONT ENTRE MEUSE ET MOUZON
33760,BELLEBAT
02700,BARISIS AUX BOIS
30320,MARGUERITTES
06440,LUCERAM
52110,BRACHAY
33210,BIEUJAC
02850,BARZY SUR MARNE
30140,MIALET
06210,MANDELIEU LA NAPOULE
52120,BRAUX LE CHATEL
33380,BIGANOS
02330,VALLEES EN CHAMPAGNE
30540,MILHAUD
06420,MARIE
52000,BRETHENAY
33390,BLAYE
02220,BAZOCHES ET ST THIBAUT
30340,MONS
06710,MASSOINS
52500,CHAMPSEVRAINE
33110,LE BOUSCAT
02160,BEAURIEUX
30350,MOULEZAN
06910,LES MUJOULS
52500,CHAMPSEVRAINE
33520,BRUGES
02200,BELLEU
30114,NAGES ET SOLORGUES
06440,PEILLON
52000,BUXIERES LES VILLIERS
33650,CABANAC ET VILLAGRAINS
02250,BERLANCOURT
30580,NAVACELLES
06470,PEONE
52220,CEFFONDS
33420,CABARA
02820,BERRIEUX
30900,NIMES
06260,PIERLAS
52360,CELLES EN BASSIGNY
33140,CADAUJAC
02500,BESMONT
30124,PEYROLLES
06260,PUGET THENIERS
52160,CHALANCEY
33880,CAMBES
02310,BEZU LE GUERY
30122,LES PLANTIERS
06910,LA ROQUE EN PROVENCE
52160,VALS DES TILLES
33390,CAMPUGNAN
02200,BILLY SUR AISNE
30330,POUGNADORESSE
06850,ST AUBAN
52160,VALS DES TILLES
33560,CARBON BLANC
02400,BLESMES
30320,POULX
06660,ST DALMAS LE SELVAGE
52160,VALS DES TILLES
33210,CASTETS ET CASTILLON
02400,BONNESVALYN
30210,REMOULINS
06660,ST ETIENNE DE TINEE
52160,VALS DES TILLES
33350,CASTILLON LA BATAILLE
02250,BOSMONT SUR SERRE
30430,ROCHEGUDE
06700,ST LAURENT DU VAR
52160,VALS DES TILLES
33710,COMPS
02160,BOUFFIGNEREUX
30340,ROUSSON
06450,ST MARTIN VESUBIE
52410,CHAMOUILLEY
33890,COUBEYRAC
02300,BOURGUIGNON SOUS COUCY
30190,STE ANASTASIE
06470,SAUZE
52100,CHANCENAY
33760,COURPIAC
02320,BRANCOURT EN LAONNOIS
30500,ST BRES
06750,SERANON
52190,CHASSIGNY
33690,COURS LES BAINS
02000,BRAYE EN LAONNOIS
30360,ST ETIENNE DE L OLM
06830,TOURETTE DU CHATEAU
52120,CHATEAUVILLAIN
33670,CREON
02220,BRENELLE
30200,ST GERVAIS
06340,LA TRINITE
52200,CHATENAY MACHERON
33620,CUBNEZAIS
02870,BRIE
30800,ST GILLES
06560,VALBONNE
52170,CHEVILLON
33350,DOULEZON
02860,BRUYERES ET MONTBERAULT
30560,ST HILAIRE DE BRETHMAS
06220,VALLAURIS
52400,CHEZEAUX
33190,LES ESSEINTES
02300,CAMELIN
30170,ST HIPPOLYTE DU FORT
06470,VILLENEUVE D ENTRAUNES
52240,CHOISEUL
33320,EYSINES
02680,CASTRES
30440,ST JULIEN DE LA NEF
06270,VILLENEUVE LOUBET
52600,COHONS
33370,FARGUES ST HILAIRE
02000,CHAILLEVOIS
30330,ST MARCEL DE CAREIRET
07190,ALBON D ARDECHE
52160,COLMIER LE BAS
33230,LE FIEU
02370,CHASSEMY
30440,ST MARTIAL
07340,ANDANCE
52330,COLOMBEY LES DEUX EGLISES
33190,FOSSES ET BALEYSSAC
02400,CHATEAU THIERRY
30200,ST MICHEL D EUZET
07100,ANNONAY
52330,COLOMBEY LES DEUX EGLISES
33710,GAURIAC
02270,CHATILLON LES SONS
30200,ST NAZAIRE
07600,VALLEES D ANTRAIGUES ASPERJOC
52300,CUREL
33420,GENISSAC
02240,CHATILLON SUR OISE
30330,ST PONS LA CALM
07290,ARDOIX
52110,DAILLANCOURT
33890,GENSAC
02220,CHERY CHARTREUVE
30340,ST PRIVAT DES VIEUX
07140,LES ASSIONS
52400,DAMREMONT
33540,GORNAC
02000,CHERY LES POUILLY
30750,ST SAUVEUR CAMPRIEU
07190,BEAUVENE
52110,DOMMARTIN LE FRANC
33470,GUJAN MESTRAS
02120,CHIGNY
30260,ST THEODORIT
07580,BERZEME
52270,DOMREMY LANDEVILLE
33890,JUILLAC
02250,CILLY
30700,SANILHAC SAGRIES
07150,BESSAS
